source_kind,source_name,internal_path,type,size,stored_size,offset,compression_mode,compression,sha256,path_is_safe,path_issues
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY202.LIP,other,160,108,254936255,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY202.TXT,other,13,13,254936363,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY203.ACM,audio,22356,22356,254936376,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY203.LIP,other,205,137,254958732,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY203.TXT,other,25,25,254958869,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY204.ACM,audio,18426,18324,254958894,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY204.LIP,other,160,107,254977218,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY204.TXT,other,14,14,254977325,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY205.ACM,audio,68943,68556,254977339,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY205.LIP,other,403,262,255045895,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY205.TXT,other,64,64,255046157,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY206.ACM,audio,32488,32488,255046221,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY206.LIP,other,223,148,255078709,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY206.TXT,other,25,25,255078857,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY207.ACM,audio,29752,29752,255078882,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY207.LIP,other,133,92,255108634,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY207.TXT,other,13,13,255108726,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY2~1.TXT,other,30,30,255108739,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY2~2.TXT,other,15,15,255108769,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY2~3.TXT,other,14,14,255108784,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY2~4.TXT,other,26,26,255108798,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY300.ACM,audio,45017,45017,255108824,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY300.LIP,other,322,209,255153841,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY300.TXT,other,41,41,255154050,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY301.ACM,audio,72569,72332,255154091,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY301.LIP,other,439,283,255226423,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY301.TXT,other,70,70,255226706,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY302.ACM,audio,63325,63325,255226776,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY302.LIP,other,349,228,255290101,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY302.TXT,other,43,43,255290329,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY303.ACM,audio,12052,12052,255290372,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY303.LIP,other,115,85,255302424,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY303.TXT,other,8,8,255302509,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY304.ACM,audio,22534,22534,255302517,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY304.LIP,other,160,107,255325051,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY304.TXT,other,11,11,255325158,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY305.ACM,audio,59228,59060,255325169,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY305.LIP,other,322,211,255384229,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY305.TXT,other,48,48,255384440,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY306.ACM,audio,38244,38244,255384488,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY306.LIP,other,232,154,255422732,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY306.TXT,other,26,26,255422886,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY307.ACM,audio,26748,26748,255422912,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY307.LIP,other,196,128,255449660,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY307.TXT,other,25,25,255449788,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY308.ACM,audio,76445,76445,255449813,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY308.LIP,other,511,328,255526258,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY308.TXT,other,76,76,255526586,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY3~1.TXT,other,44,44,255526662,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY3~2.TXT,other,76,76,255526706,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY3~3.TXT,other,47,47,255526782,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY3~4.TXT,other,9,9,255526829,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_0.ACM,audio,51628,51628,255526838,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_0.LIP,other,277,186,255578466,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_0.TXT,other,36,36,255578652,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_01.ACM,audio,46625,46625,255578688,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_01.LIP,other,241,160,255625313,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_01.TXT,other,29,29,255625473,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_02.ACM,audio,61149,61149,255625502,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_02.LIP,other,340,217,255686651,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_02.TXT,other,42,42,255686868,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_03.ACM,audio,63004,63004,255686910,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_03.LIP,other,376,234,255749914,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_03.TXT,other,46,42,255750148,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_04.ACM,audio,107272,107272,255750190,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_04.LIP,other,529,339,255857462,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_04.TXT,other,86,84,255857801,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_05.ACM,audio,46892,46892,255857885,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_05.LIP,other,250,165,255904777,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_05.TXT,other,27,27,255904942,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_06.ACM,audio,68634,68634,255904969,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_06.LIP,other,223,150,255973603,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_06.TXT,other,22,22,255973753,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_07.ACM,audio,38785,38785,255973775,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_07.LIP,other,232,155,256012560,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_07.TXT,other,33,33,256012715,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_08.ACM,audio,106108,106108,256012748,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_08.LIP,other,421,276,256118856,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_08.TXT,other,56,56,256119132,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_09.ACM,audio,51821,51818,256119188,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_09.LIP,other,277,181,256171006,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_09.TXT,other,34,34,256171187,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_0A.ACM,audio,11622,11622,256171221,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_0A.LIP,other,88,63,256182843,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_0A.TXT,other,3,3,256182906,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_0B.ACM,audio,11585,11585,256182909,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_0B.LIP,other,97,66,256194494,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_0B.TXT,other,4,4,256194560,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_0S.TXT,other,41,41,256194564,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_10.ACM,audio,80087,80087,256194605,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_10.LIP,other,367,240,256274692,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_10.TXT,other,28,28,256274932,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_11.ACM,audio,48723,48723,256274960,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_11.LIP,other,223,149,256323683,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_11.TXT,other,29,29,256323832,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_12.ACM,audio,80819,80819,256323861,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_12.LIP,other,331,219,256404680,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_12.TXT,other,39,39,256404899,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_13.ACM,audio,48870,48566,256404938,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_13.LIP,other,313,208,256453504,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_13.TXT,other,50,50,256453712,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_14.ACM,audio,69459,69459,256453762,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_14.LIP,other,331,212,256523221,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_14.TXT,other,42,42,256523433,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_15.ACM,audio,43693,43693,256523475,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_15.LIP,other,268,175,256567168,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_15.TXT,other,41,41,256567343,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_16.ACM,audio,69688,69688,256567384,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_16.LIP,other,430,281,256637072,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_16.TXT,other,65,65,256637353,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_17.ACM,audio,18289,18289,256637418,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_17.LIP,other,160,107,256655707,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_17.TXT,other,20,20,256655814,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_18.ACM,audio,61147,61147,256655834,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_18.LIP,other,295,194,256716981,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_18.TXT,other,35,35,256717175,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_19.ACM,audio,53391,53391,256717210,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_19.LIP,other,241,160,256770601,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_19.TXT,other,28,28,256770761,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_20.ACM,audio,42152,42152,256770789,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_20.LIP,other,232,153,256812941,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_20.TXT,other,23,23,256813094,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_21.ACM,audio,45320,45320,256813117,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_21.LIP,other,277,180,256858437,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_21.TXT,other,36,36,256858617,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_22.ACM,audio,32084,32084,256858653,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_22.LIP,other,196,132,256890737,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_22.TXT,other,21,21,256890869,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_23.ACM,audio,76110,76110,256890890,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_23.LIP,other,457,292,256967000,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_23.TXT,other,67,67,256967292,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_24.ACM,audio,50810,50273,256967359,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_24.LIP,other,349,227,257017632,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_24.TXT,other,47,47,257017859,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_25.ACM,audio,57147,56438,257017906,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_25.LIP,other,376,244,257074344,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_25.TXT,other,46,46,257074588,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_26.ACM,audio,65694,65694,257074634,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_26.LIP,other,349,229,257140328,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_26.TXT,other,43,43,257140557,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_27.ACM,audio,77810,77810,257140600,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_27.LIP,other,385,253,257218410,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_27.TXT,other,56,56,257218663,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_~1.TXT,other,33,33,257218719,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_~2.TXT,other,48,48,257218752,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_~3.TXT,other,50,46,257218800,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARRY_~4.TXT,other,97,93,257218846,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/HARRY/HARY207B.ACM,audio,14074,14074,257218939,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN00.ACM,audio,34976,34449,257233013,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN00.LIP,other,322,209,257267462,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN00.TXT,other,44,44,257267671,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN00S.TXT,other,45,45,257267715,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN01.ACM,audio,20496,20355,257267760,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN01.LIP,other,214,140,257288115,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN01.TXT,other,23,23,257288255,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN01S.TXT,other,24,24,257288278,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN02.ACM,audio,58819,58115,257288302,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN02.LIP,other,583,366,257346417,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN02.TXT,other,86,86,257346783,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN02S.TXT,other,91,91,257346869,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN03.ACM,audio,57206,57206,257346960,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN03.LIP,other,511,325,257404166,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN03.TXT,other,71,71,257404491,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN03S.TXT,other,74,74,257404562,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN04.ACM,audio,22607,22607,257404636,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN04.LIP,other,286,187,257427243,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN04.TXT,other,37,37,257427430,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN04S.TXT,other,39,39,257427467,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN05.ACM,audio,69782,69194,257427506,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN05.LIP,other,601,386,257496700,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN05.TXT,other,103,103,257497086,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN05S.TXT,other,103,103,257497189,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN06.ACM,audio,71534,71534,257497292,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN06.LIP,other,628,395,257568826,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN06.TXT,other,97,96,257569221,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN06S.TXT,other,101,101,257569317,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN07.ACM,audio,37078,36368,257569418,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN07.LIP,other,358,231,257605786,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN07.TXT,other,50,50,257606017,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN07S.TXT,other,51,51,257606067,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN08.ACM,audio,32977,32948,257606118,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN08.LIP,other,277,178,257639066,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN08.TXT,other,38,38,257639244,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN08S.TXT,other,39,39,257639282,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN09.ACM,audio,83736,83722,257639321,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN09.LIP,other,664,421,257723043,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN09.TXT,other,106,106,257723464,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN09S.TXT,other,112,112,257723570,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN10.ACM,audio,46852,46852,257723682,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN10.LIP,other,475,301,257770534,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN10.TXT,other,75,75,257770835,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN10S.TXT,other,78,78,257770910,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN11.ACM,audio,13597,13597,257770988,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN11.LIP,other,151,100,257784585,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN11.TXT,other,15,15,257784685,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN11S.TXT,other,16,16,257784700,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN12.ACM,audio,58861,58137,257784716,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN12.LIP,other,520,329,257842853,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN12.TXT,other,88,88,257843182,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN12S.TXT,other,93,93,257843270,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN13.ACM,audio,62226,62006,257843363,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN13.LIP,other,529,341,257905369,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN13.TXT,other,83,83,257905710,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN13S.TXT,other,86,86,257905793,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN14.ACM,audio,96813,95147,257905879,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN14.LIP,other,799,503,258001026,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN14.TXT,other,138,138,258001529,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN14S.TXT,other,142,142,258001667,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN15.ACM,audio,47239,46699,258001809,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN15.LIP,other,385,245,258048508,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN15.TXT,other,56,56,258048753,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN15S.TXT,other,61,61,258048809,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN16.ACM,audio,41032,41032,258048870,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN16.LIP,other,394,254,258089902,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN16.TXT,other,60,60,258090156,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN16S.TXT,other,61,61,258090216,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN17.ACM,audio,55874,55874,258090277,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN17.LIP,other,502,322,258146151,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN17.TXT,other,78,78,258146473,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN17S.TXT,other,81,81,258146551,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN18.ACM,audio,63149,63117,258146632,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN18.LIP,other,502,322,258209749,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN18.TXT,other,78,78,258210071,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN18S.TXT,other,83,83,258210149,0x20,none,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN19.ACM,audio,86289,86158,258210232,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN19.LIP,other,727,455,258296390,0x40,lzss,,True,
dat1,MASTER.DAT,SOUND/SPEECH/JAINN/JAIN19.TXT,other,90,90,258296845,0x20,none,,True,
